test_result,valid_results,valid_losses,train_losses
0.5558665878533627,"[0.3671, 0.3682, 0.3752, 0.3968, 0.4365, 0.4709, 0.4911, 0.509, 0.5178, 0.5278, 0.5369, 0.5449, 0.5491, 0.5556, 0.5591, 0.5621, 0.5656, 0.569, 0.5722, 0.5757, 0.5781, 0.5795, 0.5781, 0.5815, 0.5836, 0.5812, 0.5837, 0.5843, 0.5855, 0.5864, 0.5856, 0.5882, 0.5897, 0.5901, 0.5868, 0.591, 0.5896, 0.5878, 0.5872, 0.5917, 0.5923, 0.5896, 0.5892, 0.5889, 0.5895, 0.5904, 0.5892, 0.5914, 0.59, 0.5897]","[0.5235, 0.5045, 0.4758, 0.4119, 0.3753, 0.2811, 0.203, 0.1823, 0.1527, 0.1353, 0.12, 0.0864, 0.0872, 0.0797, 0.0767, 0.0882, 0.0676, 0.0691, 0.0518, 0.0504, 0.0452, 0.0387, 0.04, 0.036, 0.0391, 0.0376, 0.0364, 0.0365, 0.03, 0.0323, 0.0353, 0.0271, 0.0245, 0.0195, 0.0225, 0.0242, 0.0266, 0.0234, 0.0226, 0.0225, 0.0239, 0.0222, 0.0239, 0.0217, 0.0202, 0.0223, 0.0206, 0.0184, 0.0182, 0.0188]","[0.9712, 0.6176, 0.575, 0.5377, 0.4711, 0.3826, 0.3058, 0.2526, 0.217, 0.1874, 0.1672, 0.1482, 0.1341, 0.1203, 0.1084, 0.1003, 0.0922, 0.0863, 0.0786, 0.0732, 0.0686, 0.0644, 0.0603, 0.0571, 0.0528, 0.0509, 0.0474, 0.0454, 0.0438, 0.0418, 0.0403, 0.0385, 0.0365, 0.0345, 0.0335, 0.0333, 0.0317, 0.0311, 0.0304, 0.0285, 0.0284, 0.0273, 0.0259, 0.026, 0.0255, 0.0247, 0.0241, 0.0234, 0.023, 0.0225]"
