test_result,valid_results,valid_losses,train_losses
0.5625296308219261,"[0.4621, 0.4966, 0.5156, 0.5278, 0.5414, 0.5492, 0.5563, 0.5592, 0.5644, 0.57, 0.5705, 0.5737, 0.5765, 0.578, 0.5817, 0.5845, 0.5847, 0.5851, 0.586, 0.588, 0.5906, 0.5903, 0.5903, 0.5934, 0.5933, 0.5932, 0.5961, 0.5935, 0.5937, 0.5972]","[0.2822, 0.2167, 0.1765, 0.1408, 0.1186, 0.1132, 0.1046, 0.0993, 0.0793, 0.1044, 0.0724, 0.0704, 0.0685, 0.0685, 0.0774, 0.0512, 0.054, 0.0564, 0.0575, 0.0485, 0.0423, 0.0416, 0.0457, 0.0407, 0.0457, 0.028, 0.0356, 0.038, 0.0293, 0.04]","[0.8473, 0.3523, 0.2827, 0.2417, 0.2127, 0.1886, 0.1665, 0.1512, 0.141, 0.1308, 0.1208, 0.1119, 0.1047, 0.0983, 0.093, 0.087, 0.0826, 0.0786, 0.0738, 0.0733, 0.0667, 0.0656, 0.0619, 0.0604, 0.0568, 0.0548, 0.0539, 0.0524, 0.0494, 0.0478]"
