test_result,valid_results,valid_losses,train_losses
0.5575796982876378,"[0.3698, 0.3665, 0.3772, 0.3967, 0.4393, 0.4694, 0.4885, 0.5064, 0.5142, 0.5243, 0.5322, 0.5379, 0.5436, 0.5517, 0.5553, 0.56, 0.5624, 0.567, 0.5705, 0.576, 0.5767, 0.5808, 0.5804, 0.5808, 0.5838, 0.586, 0.5862, 0.5884, 0.5884, 0.5897]","[0.5836, 0.5459, 0.492, 0.4694, 0.355, 0.2941, 0.2062, 0.1959, 0.1594, 0.1303, 0.1223, 0.1302, 0.1125, 0.0915, 0.0844, 0.0734, 0.0772, 0.0691, 0.0693, 0.0648, 0.0573, 0.0582, 0.0498, 0.0559, 0.0563, 0.0459, 0.0425, 0.0388, 0.0393, 0.0394]","[1.5911, 0.6348, 0.5876, 0.5531, 0.4857, 0.3931, 0.3202, 0.27, 0.2357, 0.2068, 0.1866, 0.172, 0.156, 0.1417, 0.1295, 0.1201, 0.11, 0.104, 0.0972, 0.0892, 0.0844, 0.0799, 0.0765, 0.0709, 0.0666, 0.0642, 0.0611, 0.0583, 0.0556, 0.0539]"
