test_result,valid_results,valid_losses,train_losses
0.5669611502181306,"[0.4588, 0.5014, 0.5269, 0.5411, 0.554, 0.5633, 0.5676, 0.5734, 0.5802, 0.5807, 0.583, 0.5865, 0.5873, 0.59, 0.5925, 0.5913, 0.595, 0.5935, 0.5944, 0.597, 0.5964, 0.5997, 0.5969, 0.5967, 0.6006, 0.5981, 0.5978, 0.6024, 0.6007, 0.6026]","[0.305, 0.1866, 0.1533, 0.1169, 0.107, 0.0964, 0.0781, 0.075, 0.0771, 0.0591, 0.067, 0.0465, 0.0542, 0.0596, 0.0476, 0.0478, 0.0361, 0.0333, 0.0354, 0.0267, 0.032, 0.0271, 0.0402, 0.0283, 0.0288, 0.0215, 0.0206, 0.0292, 0.0246, 0.0204]","[0.7832, 0.3363, 0.2501, 0.2042, 0.1711, 0.1484, 0.1267, 0.1145, 0.1022, 0.0907, 0.0848, 0.0756, 0.0707, 0.0653, 0.0602, 0.0575, 0.0526, 0.05, 0.0464, 0.0444, 0.0417, 0.0399, 0.0373, 0.0356, 0.0356, 0.0342, 0.0316, 0.0314, 0.0297, 0.0283]"
