test_result,valid_results,valid_losses,train_losses
0.5554427754122322,"[0.367, 0.367, 0.3776, 0.3946, 0.432, 0.4687, 0.4918, 0.5058, 0.5144, 0.5204, 0.5303, 0.538, 0.5439, 0.5495, 0.554, 0.5598, 0.5598, 0.5657, 0.5709, 0.5728, 0.5742, 0.5733, 0.5754, 0.5783, 0.5805, 0.5795, 0.5818, 0.5833, 0.5852, 0.5834, 0.5859, 0.5855, 0.5867, 0.5882, 0.5886, 0.5876, 0.5877, 0.5865, 0.5872, 0.5885, 0.5889, 0.5874, 0.5891, 0.5861, 0.5867, 0.589, 0.5889, 0.5869, 0.5892, 0.5892]","[0.5407, 0.4838, 0.4898, 0.4114, 0.3598, 0.2986, 0.2159, 0.1891, 0.1564, 0.1373, 0.1245, 0.1116, 0.1008, 0.0863, 0.0847, 0.0717, 0.0601, 0.0636, 0.0633, 0.0689, 0.0539, 0.0547, 0.0419, 0.0477, 0.0449, 0.0414, 0.0416, 0.0362, 0.0274, 0.0304, 0.0322, 0.0293, 0.0344, 0.0259, 0.0303, 0.0234, 0.0243, 0.023, 0.0218, 0.0226, 0.029, 0.0209, 0.0235, 0.02, 0.0251, 0.0187, 0.0193, 0.0202, 0.0189, 0.0176]","[0.9261, 0.6102, 0.5729, 0.5394, 0.4821, 0.3932, 0.3152, 0.2608, 0.2238, 0.1979, 0.1742, 0.158, 0.143, 0.1289, 0.1157, 0.1063, 0.0973, 0.0906, 0.0839, 0.0773, 0.0727, 0.0665, 0.0633, 0.0596, 0.0575, 0.0534, 0.0508, 0.048, 0.0453, 0.0433, 0.0425, 0.04, 0.0383, 0.0371, 0.0356, 0.0336, 0.0328, 0.0315, 0.0309, 0.0297, 0.0297, 0.0287, 0.028, 0.027, 0.0263, 0.0247, 0.0246, 0.0245, 0.0242, 0.0235]"
