test_result,valid_results,valid_losses,train_losses
0.5588019324768653,"[0.3682, 0.3836, 0.4172, 0.4442, 0.4677, 0.4874, 0.5033, 0.512, 0.5223, 0.5297, 0.5378, 0.5445, 0.5538, 0.5568, 0.5629, 0.5635, 0.5679, 0.5711, 0.5757, 0.577, 0.5788, 0.5818, 0.5815, 0.5827, 0.586, 0.5855, 0.5845, 0.586, 0.5892, 0.59, 0.5906, 0.5899, 0.5888, 0.5917, 0.5911, 0.591, 0.592, 0.5911, 0.5908, 0.5953, 0.5935, 0.5935, 0.5934, 0.5947, 0.5951, 0.5942, 0.5932, 0.5915, 0.5922, 0.5938]","[0.5594, 0.4899, 0.4184, 0.3669, 0.3046, 0.2245, 0.1987, 0.155, 0.1472, 0.1202, 0.1019, 0.0915, 0.0866, 0.0798, 0.0678, 0.0608, 0.0592, 0.0537, 0.0453, 0.0507, 0.0435, 0.0525, 0.0386, 0.0383, 0.0313, 0.0416, 0.0293, 0.0272, 0.0339, 0.0287, 0.0244, 0.0289, 0.0212, 0.0235, 0.0222, 0.0242, 0.0224, 0.0186, 0.0301, 0.0251, 0.0181, 0.0209, 0.0177, 0.0192, 0.0217, 0.0155, 0.0217, 0.0151, 0.019, 0.0201]","[0.9794, 0.6054, 0.5313, 0.4591, 0.3906, 0.3278, 0.2788, 0.2397, 0.2098, 0.1835, 0.1652, 0.1481, 0.1319, 0.1182, 0.1081, 0.0986, 0.09, 0.0827, 0.0764, 0.0711, 0.0659, 0.0616, 0.0574, 0.0549, 0.0515, 0.048, 0.046, 0.0442, 0.0414, 0.0393, 0.0378, 0.0368, 0.0348, 0.0332, 0.0325, 0.0308, 0.0303, 0.0292, 0.0284, 0.0271, 0.0268, 0.0263, 0.0253, 0.0249, 0.0242, 0.0236, 0.0226, 0.0226, 0.0218, 0.0221]"
